Beneficio,Compra,Acidez,AcidoCitrico,pH,CloruroSodico,Densidad,Azucar,Sulfatos,Alcohol,Etiqueta,CalifProductor,Clasificacion,Region,PrecioBotella
0,1,0.345,0.27,8.36,-0.142,0.99486,5.2,0.56,6.7,2,2,1,1,2.15
0,1,2.12,1.4,8.67,-0.239,0.99241,9.0,1.88,16.4,2,1,2,2,1.23
0,1,1.09,-0.15,8.7,-0.29,0.9944,8.2,0.72,9.0,3,1,0,3,4.03
0,1,0.39,0.49,8.22,0.162,0.9963,7.3,1.04,9.0,3,2,1,2,1.0
0,1,0.18,1.26,8.62,1.172,1.04253,8.9,0.54,11.3,1,2,0,1,2.0
0,1,0.28,0.23,8.62,0.087,1.03595,3.8,0.7,13.1,2,2,2,2,2.19
0,1,-0.3,0.27,8.09,0.11,0.95282,9.7,0.41,10.5,2,2,2,1,4.49
0,1,0.35,0.18,8.36,0.09,0.98297,6.3,0.72,16.0,2,7,1,2,4.03
0,1,0.99,0.56,8.93,-0.251,0.95866,6.8,2.08,9.6,2,3,1,2,2.36
0,1,-0.63,0.32,8.77,0.374,1.01105,9.2,0.44,10.0,2,2,2,2,3.79
0,1,0.84,0.24,8.04,0.059,0.95698,10.3,0.55,11.3,3,1,1,3,4.43
0,1,0.33,0.18,8.51,0.224,0.9961,10.7,0.43,11.3,2,2,0,3,3.22
0,1,-0.875,0.13,8.19,0.212,1.02053,9.4,1.72,10.2,3,1,0,1,1.0
0,1,0.95,-0.75,7.87,0.04,0.98476,4.0,1.86,9.4,3,3,0,1,1.09
0,1,0.3,-0.81,8.07,-0.419,0.99471,9.4,0.49,10.0,3,2,1,2,2.91
0,1,-0.04,0.42,7.65,0.252,0.90908,8.9,2.08,9.5,3,4,1,3,3.34
0,1,0.07,0.07,7.55,0.1,1.04153,7.3,0.58,8.1,2,3,1,2,1.7
0,1,0.48,0.93,8.67,999.0,0.99714,12.8,0.61,15.4,3,3,2,3,1.98
0,1,0.2,0.28,7.89,-0.331,0.98704,5.3,2.06,10.4,2,4,1,3,1.24
0,1,0.49,-0.03,8.67,0.165,0.96098,4.4,0.51,5.1,3,3,0,2,4.23
0,1,0.4,1.86,8.48,0.038,0.99378,7.2,3.13,18.8,2,2,0,2,4.56
0,1,1.13,0.33,8.87,0.182,0.9994,13.4,0.67,14.3,2,3,3,3,3.39
0,1,0.33,1.22,8.25,0.033,0.995,11.9,0.02,12.4,4,4,1,3,2.86
0,1,1.73,1.16,8.4,0.051,0.99416,9.7,0.41,10.4,2,2,2,2,2.25
0,1,0.22,0.02,8.66,0.326,0.99226,6.4,0.47,9.8,3,2,0,3,5.91
0,1,0.15,1.87,7.82,0.613,0.96622,15.8,0.31,15.9,2,2,2,2,1.07
0,1,0.16,0.26,8.5,-0.308,0.97273,6.2,0.43,14.7,2,4,2,2,2.23
0,1,0.79,0.42,8.06,0.062,0.9941,9.7,0.88,11.1,3,3,3,1,2.4
0,1,1.26,0.5,8.5,0.581,1.00753,9.8,0.43,10.4,3,2,2,3,1.0
0,1,0.57,0.83,7.93,0.05,0.99884,7.4,2.01,12.5,2,3,2,3,1.04
0,1,1.55,-2.83,8.18,0.045,0.99261,6.7,1.2,10.0,1,1,3,2,1.09
0,1,0.31,0.18,8.83,0.565,1.04241,9.7,0.59,16.5,2,2,0,2,1.45
0,1,0.31,0.19,8.27,0.086,0.993,3.3,0.44,7.4,3,2,1,3,1.51
0,1,-1.17,-0.17,8.16,1.252,0.9936,7.8,0.45,8.8,2,1,1,3,1.0
0,1,0.36,0.54,8.13,0.385,1.04034,7.5,0.49,8.6,3,3,2,3,3.19
0,1,1.38,0.86,8.04,0.054,1.05868,2.6,1.85,8.8,2,2,2,3,4.64
0,1,-0.89,-0.98,8.33,-0.004,1.03184,4.3,0.66,5.8,2,2,1,1,1.89
0,1,0.17,0.4,8.26,0.326,1.01775,5.0,0.5,6.1,2,2,1,1,1.61
0,1,0.38,0.17,8.66,0.08,1.03647,6.1,0.66,9.4,3,2,2,3,1.88
0,1,0.23,-2.71,7.97,0.478,1.01891,6.3,0.14,12.2,2,1,1,2,1.25
0,1,0.26,2.93,8.49,-0.562,1.09259,6.5,0.81,7.2,2,1,0,1,2.33
0,1,0.91,-0.44,7.55,-0.433,1.01046,7.7,0.52,9.8,2,3,0,2,2.02
0,1,0.08,-0.68,7.64,0.469,0.9896,9.5,0.45,12.1,2,2,1,3,3.66
0,1,0.33,1.92,7.88,-0.009,0.9924,8.3,1.14,8.6,2,2,1,3,2.14
0,1,0.485,-0.14,8.75,0.065,0.994,7.4,2.11,9.7,3,1,1,3,4.79
0,1,0.15,0.14,8.58,0.05,1.00157,6.6,0.45,10.5,2,3,1,2,4.38
0,1,-0.13,0.23,8.24,-0.195,0.94277,11.4,0.35,12.0,2,1,1,1,1.95
0,1,-0.6,1.41,8.27,0.051,0.9941,10.3,0.53,11.1,1,1,0,1,1.64
0,1,-0.16,0.31,8.17,0.249,0.97737,6.0,0.87,9.4,2,3,1,2,1.33
0,1,0.3,0.38,7.99,0.233,1.01482,5.1,0.65,11.0,2,3,1,2,5.03
0,1,0.64,0.05,8.44,999.0,0.99496,6.8,1.77,7.6,2,2,2,1,2.18
0,1,0.3,0.47,8.43,0.16,0.9948,10.0,1.71,13.6,2,4,1,3,2.44
0,1,-0.98,1.64,8.16,0.067,0.9976,7.4,0.54,9.5,1,3,1,1,1.12
0,1,-0.96,0.24,8.7,0.241,1.03379,10.0,0.38,10.4,3,2,2,1,1.51
0,1,1.6,-1.48,8.26,-0.4,0.9932,6.5,3.73,15.0,2,1,0,1,1.51
0,1,0.24,-0.39,8.29,0.187,0.9967,6.8,0.44,9.0,3,3,0,3,2.72
0,1,-0.44,-0.53,8.19,0.034,0.95931,7.3,0.54,11.9,4,3,2,3,1.88
0,1,-0.92,0.27,7.52,0.042,0.99786,9.5,0.36,10.3,2,2,0,2,1.26
0,1,0.37,-0.95,8.43,0.941,0.9944,8.5,2.13,12.5,2,1,1,1,2.1
0,1,0.19,0.49,8.25,0.044,0.9918,11.6,0.21,16.3,1,4,2,2,3.75
0,1,0.26,1.24,8.4,0.052,0.94662,4.8,0.47,8.9,2,2,2,1,3.3
0,1,0.64,0.3,8.66,-0.491,0.9892,11.0,0.6,12.9,3,3,2,1,2.05
0,1,1.14,-0.83,8.32,0.04,1.00077,12.4,0.42,13.3,2,3,2,2,4.97
0,1,1.7,0.48,8.78,0.053,0.96575,9.8,0.53,15.6,2,2,0,3,1.12
0,1,0.83,0.28,8.04,0.026,0.94593,9.6,0.45,10.2,2,2,1,2,2.45
0,1,0.33,0.33,8.28,0.41,0.99399,8.0,1.53,9.0,2,1,2,1,1.1
0,1,0.39,0.24,8.67,0.445,0.9942,7.5,0.35,10.2,3,2,0,3,1.33
0,1,0.27,1.26,8.28,-0.432,0.99669,8.0,0.48,16.8,2,5,2,2,2.67
0,1,1.01,1.55,8.58,0.047,0.9822,8.9,1.09,11.2,1,2,1,3,1.93
0,1,0.21,0.28,8.13,0.07,1.0955,8.9,1.03,9.4,2,2,0,3,2.8
0,1,1.8,-0.14,8.59,0.527,0.99422,9.3,0.6,15.8,1,3,2,2,1.12
0,1,0.655,2.08,8.27,0.033,0.9936,4.8,0.51,13.7,3,2,2,2,2.29
0,1,0.51,0.91,8.0,-0.007,0.94766,6.6,0.21,9.0,2,3,0,3,1.06
0,1,0.24,0.27,8.59,999.0,0.99742,5.2,0.45,8.8,2,2,0,2,1.28
0,1,0.25,1.82,8.66,-0.31,0.98899,7.0,1.21,9.5,2,2,0,1,2.98
0,1,1.63,0.26,7.6,-0.055,0.97315,7.0,0.46,7.1,2,2,1,3,5.5
0,1,-1.16,-1.12,8.81,0.576,0.9988,11.0,3.8,11.5,2,3,1,1,2.71
0,1,1.88,-3.06,8.92,0.588,0.99845,7.2,0.71,22.3,2,3,1,2,2.51
0,1,0.28,0.49,8.03,0.042,1.01664,5.7,0.34,16.5,3,5,0,3,2.04
0,1,-0.6,0.51,7.86,-0.465,0.9478,4.1,0.53,9.1,2,2,0,1,5.43
0,1,0.99,0.15,8.31,0.053,1.03601,12.0,0.43,12.3,2,3,1,1,1.15
0,1,0.53,0.16,8.67,0.044,1.02504,8.0,0.78,8.2,2,1,2,3,1.59
0,1,1.26,-0.54,8.03,0.18,1.04047,7.8,0.44,10.0,2,4,2,3,1.42
0,1,0.63,-0.06,7.79,0.29,0.97928,5.4,0.67,8.7,3,3,0,1,1.19
0,1,0.23,0.39,8.5,0.215,0.99244,8.2,0.54,12.0,1,2,1,1,4.53
0,1,-0.52,-0.48,8.2,0.033,0.99736,5.8,2.07,10.5,2,3,0,1,6.99
0,1,0.44,1.98,8.12,0.045,0.99132,8.2,0.46,11.2,3,3,0,3,1.77
0,1,1.4,1.64,8.86,0.057,1.02858,9.5,1.72,10.1,2,2,3,2,1.8
0,1,0.63,0.21,8.83,-0.394,1.03408,6.5,2.01,9.8,2,2,0,3,2.89
0,1,-0.29,0.29,8.41,0.633,0.95681,6.3,0.34,9.1,2,4,2,3,2.5
0,1,0.85,0.48,8.11,-0.083,0.9951,6.5,0.38,9.3,2,2,1,1,3.25
0,1,0.83,0.34,9.0,-0.12,0.99705,8.2,0.52,16.6,4,2,1,2,1.2
0,1,0.85,-0.3,8.58,0.046,0.9998,6.1,0.39,8.7,2,3,1,2,1.0
0,1,0.33,-0.3,8.68,0.061,0.993,5.7,0.55,9.5,3,3,2,2,1.36
0,1,0.11,0.5,8.38,0.073,0.99212,4.8,1.15,9.9,2,2,0,2,3.12
0,1,-0.3,0.32,8.27,0.014,0.99163,3.5,1.49,11.1,1,2,0,3,2.56
0,1,0.43,0.14,8.23,-0.219,0.96339,8.2,0.34,9.2,3,2,1,2,1.0
0,1,0.27,0.28,8.52,-1.08,1.02343,8.8,0.3,9.8,3,3,2,2,4.65
0,1,1.8,-0.97,8.34,0.18,1.04206,4.2,0.64,13.4,2,2,0,2,3.41
0,1,0.32,0.47,8.59,-0.366,0.94705,0.0,0.56,9.0,2,2,2,3,2.61
0,1,0.28,-0.2,8.98,0.042,1.00845,7.3,0.56,21.9,1,2,2,3,3.26
0,1,0.56,0.22,8.39,0.074,0.99404,4.8,0.82,15.1,1,3,1,3,5.01
0,1,0.24,0.29,8.59,-0.203,0.95508,6.5,0.45,8.1,2,2,1,1,1.91
0,1,1.25,0.46,8.94,0.217,0.96911,6.0,1.73,12.5,3,3,1,2,5.09
0,1,0.22,-0.65,8.8,0.044,1.0178,8.0,0.04,9.0,1,1,2,3,1.38
0,1,-0.115,1.76,7.92,-0.128,0.9965,8.8,0.82,9.6,2,4,0,3,1.0
0,1,1.51,0.31,8.22,0.513,0.99383,9.5,0.29,10.7,2,2,1,1,3.38
0,1,-0.025,1.82,8.48,0.371,0.99452,4.7,0.24,15.8,3,2,1,1,6.29
0,1,1.47,0.4,8.02,-0.36,0.94576,8.8,0.6,10.4,2,3,1,2,1.37
0,1,0.21,0.2,7.76,0.048,0.9929,9.3,1.8,10.0,2,2,2,2,1.33
0,1,-0.29,0.92,8.07,-0.534,1.00398,6.7,0.5,9.5,2,2,1,2,1.0
0,1,-0.55,1.49,8.43,0.054,0.99424,7.1,0.5,15.2,2,2,1,3,3.56
0,1,-0.15,0.53,8.55,0.041,0.99331,7.1,0.25,11.1,1,2,1,2,2.38
0,1,2.76,0.39,7.88,999.0,1.02546,5.2,0.41,5.4,2,3,1,3,2.47
0,1,1.64,1.97,8.45,-0.124,0.96292,7.9,0.44,9.1,2,3,2,3,1.39
0,1,0.41,0.24,8.08,0.044,0.99512,13.5,0.36,14.1,2,1,1,1,1.0
0,1,0.18,-0.27,8.21,0.522,0.93531,6.9,1.25,10.1,2,2,1,2,4.92
0,1,0.16,0.4,8.9,0.033,0.96468,5.8,0.53,11.4,2,2,0,2,2.44
0,1,0.33,0.85,8.64,-0.215,0.99416,4.0,0.41,9.2,2,2,1,3,1.75
0,1,0.31,0.48,8.89,0.11,1.03751,8.3,1.33,10.1,2,5,0,2,4.72
0,1,0.22,-0.91,8.52,0.051,0.9928,9.6,1.38,10.2,2,2,2,3,1.05
0,1,0.91,0.58,7.92,-0.24,0.99529,10.8,0.66,12.5,1,3,1,2,6.7
0,1,0.2,0.19,8.65,-0.253,1.05267,8.5,0.5,9.4,2,3,0,3,1.99
0,1,-0.56,0.17,8.15,0.224,1.01337,8.9,0.45,9.3,2,4,0,1,3.22
0,1,-1.21,0.35,8.73,-0.104,1.03298,10.0,0.79,10.8,1,2,1,2,1.0
0,1,0.82,0.24,7.92,-0.069,0.98459,6.0,0.49,14.8,2,3,1,2,2.04
0,1,0.16,0.3,9.03,-0.501,1.02336,6.7,0.44,17.0,2,1,1,1,5.89
0,1,0.36,0.38,8.19,0.037,0.9904,2.5,1.94,11.4,3,2,2,3,1.08
0,1,-0.21,0.04,8.42,0.32,0.99271,12.0,1.29,12.3,3,2,2,2,2.35
0,1,0.68,0.13,7.73,-0.033,0.995,6.2,0.71,10.8,3,4,3,1,2.78
0,1,0.04,1.82,8.2,0.241,0.97104,7.4,0.71,7.7,2,3,1,3,1.2
0,1,0.95,0.27,8.61,0.201,0.9942,9.2,1.57,9.7,1,1,2,3,1.4
0,1,-0.07,-0.09,8.47,0.171,0.9972,9.2,0.37,10.1,2,3,2,3,1.25
0,1,0.18,0.25,8.21,-0.359,0.99394,10.9,0.4,11.5,1,2,0,3,3.13
0,1,-0.95,0.24,8.57,-0.235,0.9982,6.2,0.53,9.2,2,5,0,1,1.92
0,1,0.26,0.5,8.88,0.048,0.99511,7.3,0.95,9.8,2,2,1,2,1.42
0,1,0.31,0.37,8.47,0.052,1.02249,7.4,0.24,8.8,3,2,3,2,3.96
0,1,-0.15,0.37,8.6,0.147,0.98544,4.5,1.15,6.3,1,4,1,1,2.5
0,1,-0.7,1.03,8.59,0.029,0.9518,8.3,0.76,8.8,2,3,3,1,4.53
0,1,0.18,-0.35,8.15,0.045,1.00081,10.8,1.16,11.1,1,3,1,3,2.07
0,1,0.13,0.71,8.74,0.04,0.96949,12.3,0.27,12.9,2,3,0,3,2.65
0,1,0.17,-2.52,8.5,0.15,0.99801,11.5,1.42,12.3,2,3,0,3,1.24
0,1,0.16,0.64,7.82,0.045,1.00263,8.0,0.35,10.3,2,4,1,3,1.21
0,1,0.3,0.3,8.72,-0.589,0.99402,9.9,0.61,10.6,2,3,1,3,3.2
0,1,0.6,0.09,7.76,0.331,0.97738,5.7,0.43,6.9,2,1,1,1,2.46
0,1,2.36,0.27,8.45,0.229,0.98894,8.2,0.38,10.5,1,2,2,2,3.44
0,1,-0.445,-1.4,8.6,0.055,0.9941,10.4,2.03,10.6,2,3,0,2,5.09
0,1,0.2,0.6,8.39,0.034,0.99642,6.5,1.71,8.5,1,2,2,3,2.33
0,1,-0.01,0.3,8.25,0.546,0.98858,4.4,1.6,4.6,2,4,2,2,4.35
0,1,0.3,0.35,8.61,0.237,1.01969,6.5,0.68,13.9,2,3,2,2,1.75
0,1,-0.17,-0.3,8.79,0.057,1.03492,6.4,0.5,12.4,2,4,2,3,1.04
0,1,0.68,1.0,8.56,0.386,0.99189,8.2,0.59,10.7,2,3,0,2,3.22
0,1,0.98,0.03,7.82,0.078,0.99743,4.7,1.44,9.7,2,3,2,2,1.85
0,1,0.3,-0.71,7.98,0.056,0.99827,5.0,0.11,5.1,2,2,2,3,2.75
0,1,-0.19,0.4,8.8,-0.384,0.9928,6.3,3.41,11.6,1,3,1,3,5.97
0,1,-0.33,0.25,7.99,0.031,0.95099,6.3,1.24,16.1,2,4,1,2,1.0
0,1,0.34,0.45,8.84,-0.241,0.99336,6.0,0.06,9.1,2,2,2,3,1.19
0,1,0.24,-2.48,7.89,-0.406,1.03247,3.8,0.49,6.5,1,3,0,3,6.16
0,1,0.53,1.2,8.53,999.0,0.99234,6.4,0.35,21.6,3,2,1,1,6.31
0,1,1.61,1.61,8.68,-0.051,0.9928,3.3,0.96,11.5,2,3,2,1,1.87
0,1,0.32,-1.04,8.35,0.042,0.99684,10.2,0.92,12.6,2,1,1,1,2.56
0,1,0.38,0.68,7.91,-0.527,0.99596,8.8,0.6,9.2,2,2,0,1,3.31
0,1,1.03,0.29,8.81,0.056,0.98365,10.9,0.4,13.5,2,2,0,3,1.71
0,1,-0.08,0.12,8.49,0.099,0.99575,8.8,1.65,9.5,2,3,1,3,1.45
0,1,0.03,0.27,8.3,-0.146,1.01609,0.3,3.98,7.6,2,3,0,1,1.25
0,1,0.31,0.28,8.51,-0.44,0.95011,1.5,0.45,9.5,2,6,2,1,4.02
0,1,0.84,0.49,8.22,-0.281,0.99855,10.8,0.49,12.1,2,4,2,2,3.35
0,1,0.26,0.29,7.85,0.036,0.99534,9.6,0.36,12.6,1,2,2,2,2.21
0,1,0.25,-0.49,8.34,-0.027,0.9958,11.5,3.85,12.2,1,2,0,2,2.61
0,1,1.75,0.36,8.77,0.075,1.02917,7.9,1.85,13.5,1,4,1,3,1.64
0,1,-0.88,0.32,8.08,0.221,1.00368,6.5,1.73,12.9,1,3,0,1,3.36
0,1,0.64,0.3,8.31,-0.459,0.94855,10.8,1.37,18.5,1,3,1,1,1.61
0,1,-0.32,0.49,8.79,0.062,0.9989,9.4,1.86,9.5,2,3,1,1,4.61
0,1,0.38,0.18,7.95,0.095,0.99295,9.2,1.2,9.4,2,2,0,2,1.68
0,1,1.45,0.52,8.41,0.19,1.0001,9.6,2.32,14.5,1,7,0,3,4.65
0,1,1.73,-0.23,8.61,0.053,0.993,7.5,0.7,11.4,1,2,2,1,2.42
0,1,0.28,0.99,8.22,0.58,0.9902,5.5,0.34,11.4,1,1,1,3,2.07
0,1,0.26,0.25,8.67,0.624,0.99314,12.7,0.64,12.9,2,2,0,1,1.6
0,1,0.81,0.33,8.28,0.042,0.99546,2.6,1.64,10.4,1,2,1,1,3.83
0,1,1.29,0.78,8.18,-0.535,0.91559,12.2,0.55,12.3,1,2,0,1,1.46
0,1,0.56,1.24,8.62,-1.085,0.96113,6.6,1.32,16.0,1,3,0,3,1.0
0,1,2.95,0.37,8.19,0.038,0.9902,12.2,1.54,13.2,1,1,0,2,1.36
0,1,2.865,-0.07,8.6,0.088,0.98733,8.5,0.63,15.2,1,3,0,3,1.38
0,1,1.39,0.67,8.34,0.387,0.99271,8.8,0.39,9.4,2,2,0,3,2.14
0,1,0.27,0.69,8.23,0.308,1.02435,6.2,0.47,9.7,1,3,1,2,4.91
0,1,0.65,0.1,8.35,0.089,1.00727,10.4,0.96,10.6,1,4,1,2,4.26
0,1,0.58,0.33,8.14,0.042,0.99546,5.0,0.6,10.4,1,2,1,2,5.71
0,1,0.59,0.38,8.56,0.362,0.9727,5.1,1.9,5.9,3,5,1,3,1.29
0,1,1.54,-1.25,8.52,0.821,0.92505,2.8,0.6,10.8,2,2,1,1,1.23
0,1,0.6,1.65,8.45,0.53,0.9944,3.5,0.58,10.7,1,1,2,1,3.28
0,1,0.27,1.96,8.84,0.085,0.99548,8.8,0.54,9.4,2,2,0,2,1.92
0,1,0.33,0.18,8.19,0.036,0.96707,5.3,0.4,11.5,2,2,1,1,2.0
0,1,0.23,0.37,7.99,-0.012,0.99986,7.6,0.53,9.3,2,6,0,3,1.58
0,1,-0.42,1.75,9.02,0.546,0.95709,2.9,1.91,11.8,2,3,0,2,4.09
0,1,0.27,0.22,8.94,-0.536,0.99094,12.6,0.65,16.9,2,3,0,1,2.16
0,1,1.5,2.55,8.53,-0.355,0.96886,8.1,0.56,8.3,1,2,1,1,1.46
0,1,0.23,0.85,8.36,0.452,0.9925,5.3,0.55,9.5,1,2,0,3,2.55
0,1,0.22,0.26,8.29,-0.106,0.99104,8.3,0.35,8.4,1,2,0,2,2.55
0,1,-0.15,-0.48,8.48,0.045,1.03546,10.1,0.44,10.9,1,3,1,3,2.33
0,1,0.26,1.5,8.13,0.043,1.03948,11.1,0.42,11.9,1,2,1,3,1.58
0,1,0.34,0.36,8.27,0.125,1.00261,5.2,0.47,9.4,2,4,2,2,1.78
0,1,3.05,-1.15,8.04,0.181,0.9914,5.7,1.06,11.3,2,3,1,2,1.53
0,1,0.24,0.29,7.91,0.037,0.99395,9.1,1.82,10.1,3,5,0,2,4.87
0,1,0.39,0.34,8.65,0.588,0.99794,8.2,0.55,8.8,2,2,1,1,2.18
0,1,0.68,-0.8,8.76,0.034,0.99256,7.8,1.35,10.4,3,3,1,3,4.62
0,1,1.19,1.58,8.78,0.046,1.0067,7.9,0.41,9.2,1,3,0,1,4.76
0,1,0.875,0.05,8.21,0.082,0.99808,2.1,0.52,10.2,3,3,0,1,1.78
0,1,1.18,2.31,8.23,0.037,0.9981,3.7,3.22,5.0,1,3,1,3,1.5
0,1,0.21,0.28,8.97,-0.043,0.9727,12.1,0.57,12.6,1,4,0,3,1.25
0,1,-0.7,0.3,8.88,0.093,1.01178,2.9,0.34,10.4,1,3,1,3,4.39
0,1,-0.37,1.27,8.84,999.0,0.93965,2.0,1.78,10.3,1,3,0,1,2.68
0,1,0.88,-0.84,8.47,0.336,0.9923,4.5,0.31,10.1,2,3,1,3,6.16
0,1,0.46,0.22,8.39,0.047,0.952735,3.9,0.29,10.5,1,2,1,3,1.68
0,1,0.37,0.34,8.5,-0.093,1.0116,11.1,0.51,11.4,1,3,0,3,1.56
0,1,0.595,0.14,8.66,0.058,0.93042,9.4,0.12,9.9,2,2,1,2,1.17
0,1,0.34,0.1,8.16,0.054,0.97216,6.0,0.5,9.3,1,2,1,2,3.22
0,1,0.33,-0.74,8.45,0.047,0.9976,2.4,0.46,3.1,1,1,0,2,4.36
0,1,2.07,0.23,9.07,0.577,0.9968,9.8,0.9,10.0,2,6,0,3,3.11
0,1,-0.88,0.38,8.78,-0.21,1.0126,2.8,0.03,6.7,3,7,0,1,1.0
0,1,-0.59,0.21,8.74,0.074,1.01665,5.5,1.78,6.5,3,4,1,3,5.01
0,1,0.32,1.6,8.27,0.013,0.9958,2.1,0.5,14.8,2,3,0,3,1.05
0,1,-1.07,-0.84,8.34,0.026,0.9935,6.4,0.67,15.9,2,2,0,3,1.01
0,1,0.6,-1.03,7.95,0.042,1.01814,6.6,1.95,9.8,2,2,0,1,3.47
0,1,-0.04,0.2,8.78,0.046,0.9944,5.6,0.41,5.9,1,3,0,2,1.54
0,1,-1.07,0.24,8.42,999.0,1.0098,7.8,0.57,8.5,1,3,1,3,1.01
0,1,0.46,-0.67,8.94,999.0,1.00452,5.7,0.47,14.7,1,2,1,1,1.34
0,0,0.03,1.4,8.46,0.07,0.99426,7.7,1.55,17.7,1,4,1,1,4.93
0,0,0.23,0.34,7.96,0.315,1.00301,6.2,0.87,12.3,5,2,0,2,1.28
0,0,1.63,1.26,9.09,0.043,0.9937,4.4,0.5,10.1,3,3,0,2,2.96
0,0,0.29,1.07,8.67,0.038,0.9924,4.6,0.35,9.2,3,1,0,1,2.49
0,0,1.24,0.39,8.6,1.048,1.09469,9.3,0.28,12.6,2,5,1,3,2.09
0,0,-0.14,0.49,8.84,0.094,0.99136,6.9,0.59,9.1,3,5,0,1,2.02
0,0,0.28,0.49,8.68,-0.457,0.9936,3.5,1.06,10.0,1,4,0,1,2.03
0,0,-0.26,0.63,8.68,0.606,0.9988,11.5,0.25,11.7,3,9,0,2,1.0
0,0,0.21,-1.05,8.74,0.34,0.98734,10.2,0.52,11.4,2,1,0,1,1.82
0,0,0.4,0.49,8.79,0.543,0.9929,2.5,0.42,9.3,2,3,0,3,2.2
0,0,0.35,0.28,8.02,0.055,0.99076,6.8,0.5,9.1,2,2,0,3,2.41
0,0,0.27,0.48,8.31,0.026,0.99184,4.2,0.5,16.4,4,4,0,1,5.66
0,0,-1.19,0.11,8.26,-0.351,0.9915,9.8,0.88,10.6,3,3,0,2,1.54
0,0,0.33,0.04,8.46,0.198,0.9928,9.1,1.66,9.6,3,2,0,2,1.72
0,0,-1.03,1.55,8.79,0.037,0.993,7.2,0.54,10.5,2,2,0,2,2.03
0,0,0.03,0.13,8.88,0.452,0.99114,7.9,0.22,10.6,3,2,1,2,4.41
0,0,0.255,0.33,8.71,0.25,0.99048,7.6,0.66,11.3,2,1,0,1,4.32
0,0,0.28,1.15,8.48,-0.037,0.96697,8.8,0.39,9.7,2,3,0,1,1.47
0,0,0.25,-0.25,8.79,0.619,0.9932,5.2,0.64,9.8,4,3,0,3,1.88
0,0,-0.05,1.64,8.68,-0.278,0.993,6.1,0.55,17.2,2,3,0,1,3.06
0,0,0.36,1.78,8.81,0.031,0.9918,10.8,0.62,14.2,4,3,0,3,4.35
0,0,0.14,-1.0,8.55,0.026,0.99352,7.4,2.37,9.9,1,2,0,3,3.6
0,0,1.05,0.28,9.01,1.115,0.95064,0.8,0.6,10.3,4,3,0,3,1.53
0,0,0.24,2.32,8.29,-0.356,1.03659,6.8,0.39,9.9,2,2,1,1,2.14
0,0,0.34,0.49,9.08,0.075,0.99543,5.5,0.74,16.8,4,8,0,3,1.0
0,0,0.39,-1.33,8.37,0.581,1.03449,4.3,3.92,9.3,3,2,0,1,3.05
0,0,1.59,-0.56,8.43,-0.281,0.97723,8.8,0.33,12.1,1,1,0,3,1.7
0,0,0.345,1.0,8.7,999.0,0.99623,7.5,1.4,16.8,2,7,0,3,2.63
0,0,0.41,0.37,9.05,-0.402,0.9974,6.7,0.7,13.5,2,4,0,3,1.24
0,0,-0.05,-2.6,8.85,0.034,0.9909,8.5,0.68,9.4,4,2,0,1,1.15
0,0,0.07,0.28,8.62,0.464,0.95571,7.3,0.93,10.9,3,1,1,2,1.07
0,0,0.22,-1.23,8.76,-0.562,0.98958,3.2,0.7,11.7,2,2,0,1,1.13
0,0,1.71,1.29,8.82,0.051,0.99309,6.9,0.5,9.6,3,2,1,1,2.53
0,0,0.17,-1.19,7.89,0.049,1.0179,8.5,0.93,21.3,3,4,0,3,1.71
0,0,-1.03,0.62,8.58,0.044,0.9921,11.1,1.28,11.2,4,2,0,2,1.94
0,0,-0.7,0.39,8.16,0.21,0.91143,6.4,0.73,16.5,2,5,0,3,2.35
0,0,0.28,3.52,8.66,0.119,0.9918,4.7,0.39,17.2,3,3,0,2,1.42
0,0,-0.68,0.38,8.45,0.561,0.99666,6.8,0.52,7.5,2,5,0,1,1.61
0,0,0.8,-0.07,8.05,0.202,1.00153,1.8,0.54,9.2,4,3,1,1,2.75
0,0,0.2,0.57,8.25,0.898,1.01938,3.8,0.92,14.6,2,2,1,1,1.69
0,0,-0.08,0.39,8.54,999.0,0.99652,4.6,0.84,17.8,2,5,0,3,1.65
0,0,0.22,0.44,8.2,0.288,0.99542,6.9,1.87,10.7,4,4,0,2,2.09
0,0,0.41,1.07,7.99,0.095,0.97337,5.5,2.04,7.7,2,8,1,1,3.2
0,0,-0.285,0.19,8.48,0.474,0.99395,6.3,0.31,11.0,4,1,0,3,5.38
0,0,0.2,0.49,8.55,-0.403,0.993,7.4,1.72,7.6,3,4,1,2,1.54
0,0,0.76,0.1,8.39,-0.109,0.97001,6.9,0.89,14.8,3,2,1,3,1.44
0,0,-0.78,0.46,8.59,0.095,0.99488,5.7,0.56,11.3,3,5,0,1,2.0
0,0,1.76,0.01,8.82,0.049,1.02667,7.9,0.49,8.0,3,2,1,3,2.99
0,0,0.2,0.31,7.98,0.038,0.9912,6.4,0.39,12.0,3,3,0,2,1.06
0,0,0.26,-0.58,8.4,0.081,0.99588,5.0,1.59,10.8,4,4,0,3,3.47
0,0,0.335,0.1,9.2,-0.453,1.03646,7.3,0.65,9.6,3,4,0,1,1.93
0,0,-0.01,-0.24,8.47,0.079,0.99907,10.0,0.58,10.4,3,3,0,2,1.45
0,0,0.79,1.51,8.84,0.397,1.04547,4.6,1.84,9.6,2,3,2,2,5.65
0,0,-1.07,0.63,8.42,0.081,0.97646,4.9,1.85,17.7,2,4,0,2,1.22
